title,location,price,area_sqft,price_per_sqft,latitude,longitude,infrastructure,metro_distance,crime_rate,pollution,growth_index
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,1800000,1350,1300,17.48637905,78.42608884,5.174976901,2.254598712,3.592894859,4.00620588,6.353453236
Plot/Land for Sale in Farooqnagar Hyderabad,Farooqnagar Hyderabad,8000000,2700,2963,17.37735398,78.41754596,7.558843539,4.087521182,4.129449332,3.890239553,7.172799063
"Plot/Land for Sale in Vanasthalipuram, Hyderabad Hyderabad",Vanasthalipuram,3800000,1400,2714,17.42426489,78.30758689,7.269875876,1.273742476,1.26095115,7.575436329,7.9373447
"Plot/Land for Sale in Aushapur, NH 2 2 Hyderabad",Aushapur,8000000,3600,2222,17.49153102,78.52127597,6.0219453,4.456960394,7.296281219,3.535752185,6.127513715
Plot/Land for Sale in Shadnagar Road Hyderabad,Shadnagar Road Hyderabad,1600000,1314,1218,17.49841525,78.25685215,9.618029171,3.591466432,5.995196809,3.957046397,8.573662025
Plot/Land for Sale in Nagole Hyderabad,Nagole Hyderabad,12800000,2556,5000,17.39159192,78.432173,6.714297892,7.169831389,3.897366065,3.376558099,5.638634939
Plot/Land for Sale in Raigiri Hyderabad,Raigiri Hyderabad,5000000,2700,1852,17.52477246,78.44978907,5.688812318,4.039787413,1.553486181,7.564198805,6.066691586
Plot/Land for Sale in Reddipally Rangareddy Hyderabad,Reddipally Rangareddy Hyderabad,46500000,26136,1778,17.34148581,78.44506768,7.485413597,9.890819799,4.75304087,4.755589775,5.194308225
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,21500000,2403,8947,17.46708893,78.33599196,8.039913435,2.013148692,3.157356035,6.274091202,8.152898497
Plot/Land for Sale in Tupran Hyderabad,Tupran Hyderabad,3000000,1350,2222,17.3797997,78.52887311,5.40535763,10.84491771,2.080806081,6.443997459,3.628242007
"Plot/Land for Sale in Mangalpalle, Outer Ring Road Hyderabad",Mangalpalle,20000000,4500,4444,17.40972811,78.34596715,8.599563607,10.30277943,7.860374751,5.456410966,5.725478356
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,6800000,1800,3778,17.48637905,78.42608884,8.515024934,2.663099319,4.015346729,6.125403859,8.221315187
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2500000,1350,1852,17.48637905,78.42608884,8.116421537,11.56211127,3.121799307,4.553956337,5.015815831
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,13000000,1000,13000,17.46774764,78.37332148,8.723229637,3.475397017,3.843894193,7.659160623,8.075472109
Plot/Land for Sale in Kongar Khurd A Hyderabad,Kongar Khurd A Hyderabad,4500000,1350,3333,17.36615202,78.48838039,6.106322368,7.184310573,6.447559224,7.106573378,5.26902323
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2700000,1323,2055,17.48637905,78.42608884,6.662820516,8.280235444,7.260179829,6.303809334,5.237613828
Plot/Land for Sale in Indiranagar Colony Aushapur Hyderabad,Indiranagar Colony Aushapur Hyderabad,6000000,3006,2000,17.33858017,78.4862975,8.308499785,1.65149045,3.954635822,3.945834504,8.434603054
"Plot/Land for Sale in TMR Enclave, Meerpet Hyderabad",TMR Enclave,1800000,1350,1333,17.30445885,78.37728027,5.181195244,7.008400246,7.288872411,4.168534867,4.772583731
Plot/Land for Sale in cheriyal village Hyderabad,cheriyal village Hyderabad,11600000,3150,3667,17.351355,78.32102019,7.473395819,7.477460336,2.859378449,5.445001784,5.991550712
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,2200000,1323,1667,17.50675563,78.52077202,8.497347919,7.351853151,3.294892632,3.018628724,6.647791034
Plot/Land for Sale in CHATTANPALLY Hyderabad,CHATTANPALLY Hyderabad,4300000,1620,2667,17.47642301,78.30858679,9.899017118,10.0626338,6.309556716,6.580495691,6.585199005
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,10000000,2205,4535,17.50675563,78.52077202,7.104001086,4.678069177,4.492100462,7.298497652,6.703044259
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,3600000,1323,2721,17.48637905,78.42608884,6.151673446,10.02605973,5.176432811,4.908358376,4.348984159
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,3900000,1800,2139,17.38195147,78.34884098,9.837044545,1.18305335,4.258321385,5.033800965,9.50787561
Plot/Land for Sale in Chilkoor Hyderabad,Chilkoor Hyderabad,35000000,9000,3889,17.4481135,78.37564469,6.714592369,6.332380782,7.85349813,5.816142394,5.917961827
Plot/Land for Sale in Medchal Pudur Shamirpet Road Hyderabad,Medchal Pudur Shamirpet Road Hyderabad,3700000,1647,2222,17.3838725,78.38821226,7.438823448,10.30235423,7.111508941,6.596779567,5.029175992
"Plot/Land for Sale in Tukkuguda, Srisailam Highway Hyderabad",Tukkuguda,9200000,1800,5111,17.41113733,78.36885685,8.19641597,6.068106382,2.851337852,3.350665869,6.895147455
Plot/Land for Sale in Nandigaon Hyderabad,Nandigaon Hyderabad,8200000,1503,5456,17.3949636,78.27809564,6.890810053,1.162643846,2.573935511,7.244211511,7.746938083
"Plot/Land for Sale in Turkapalli, Secunderabad, Medchal Road Hyderabad",Turkapalli,2500000,1782,1403,17.30893224,78.42307289,7.640250489,8.698073183,6.514426575,7.635511875,5.684792565
Plot/Land for Sale in Kamma Guda Hyderabad,Kamma Guda Hyderabad,7500000,1908,3931,17.35442261,78.46443792,8.445177561,10.03441154,2.268531692,3.978837758,5.722302689
Plot/Land for Sale in Edulabad Hyderabad,Edulabad Hyderabad,3100000,1800,1722,17.49600188,78.38189818,9.808984591,10.90601216,7.791112904,4.305587959,6.250053369
Plot/Land for Sale in Padmashali Society Hyderabad,Padmashali Society Hyderabad,17000000,1440,11806,17.52377961,78.40989683,8.704502973,11.66493296,7.688575868,3.094188749,5.334390796
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,4500000,2052,2193,17.50675563,78.52077202,9.172126598,11.30721825,5.333896126,5.656132925,5.734203207
